gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,regulation
AT2G26150,1820.34540374862,7.73554071640154,0.342545865704825,22.5824962169222,6.44065329095074e-113,3.30756822187098e-110,up
AT3G53600,1100.24351306036,7.44068758157615,0.330209351258893,22.5332430871785,1.96062927426267e-112,9.844973129164311e-110,up
AT1G07400,1057.13792712728,6.27230128998013,0.278512900589536,22.5206849546408,2.60313730994832e-112,1.27870631859983e-109,up
AT1G28480,1551.61445899722,5.31578884445372,0.236808684601311,22.4476093577537,1.3504152268363e-111,6.492336694807041e-109,up
AT3G23920,9038.17880220958,4.419994094038,0.197569696914844,22.3718220104528,7.40498624196108e-111,3.48589727340318e-108,up
AT1G52060,16011.3498360298,4.29444937731911,0.192514921055224,22.3070988668314,3.15293689186988e-110,1.453954326708e-107,up
AT5G43620,1035.25017974836,6.65515711389991,0.299017434557586,22.2567527667629,9.70259063101465e-110,4.38479475796814e-107,up
AT5G13580,1670.07819832561,-5.96355386453709,0.268210093964553,-22.2346362002514,1.58850993861765e-109,7.03803344568716e-107,down
AT4G11280,2632.47946237477,4.59210128677532,0.207633507348733,22.1163787358396,2.1988664125313e-108,9.55492028029949e-106,up
AT1G19180,6985.67393784661,4.35165533661895,0.196915579140806,22.0990911719954,3.22492483001006e-108,1.3749132350737202e-105,up
AT3G22740,2029.60703761856,4.85232849137838,0.220065887105894,22.0494350814285,9.67235303451533e-108,4.0473423919983e-105,up
AT3G28210,3133.8989152736,6.50706058809784,0.29813024320416,21.8262344610298,1.30759181313045e-105,5.37206265627195e-103,up
AT2G36120,4558.37237900319,-5.00726789035019,0.22977021949405,-21.7925016626441,2.73305061318083e-105,1.1027859224184599e-102,down
AT5G54170,4364.15952148376,5.09561798746897,0.234078407041371,21.7688510951305,4.57966157727099e-105,1.81547426315816e-102,up
AT5G10300,2244.14255936485,4.69145933571967,0.216026478375681,21.7170569598463,1.4156229096986602e-104,5.51507159785362e-102,up
AT4G33610,2834.46129275306,-9.0245582431319,0.417388842212178,-21.6214649996425,1.12838173799777e-103,4.32151080538944e-101,down
AT2G48130,1579.72754039002,-7.04533266019053,0.326080499446225,-21.606114662347,1.5734500335156698e-103,5.92561282622003e-101,down
AT3G48520,3383.67450312733,6.04147528750034,0.280060930968684,21.5720031587551,3.29128896634937e-103,1.21917976202673e-100,up
AT2G21130,984.019756689159,6.4412454455712,0.299388222695147,21.5146921531714,1.1342980708829999e-102,4.13396761446328e-100,up
AT1G54050,1085.01029271111,5.95408610986919,0.27735235090406,21.4675883959923,3.12836298444511e-102,1.12203952375431e-99,up
AT5G05600,8463.66621338037,4.5748876179564,0.213140790435,21.4641580741983,3.36794858206213e-102,1.18909634625431e-99,up
AT1G74930,1135.20056685727,7.87042294447709,0.366930792884503,21.4493389410205,4.63187580057315e-102,1.61018254753463e-99,up
AT5G08790,17138.3071442536,4.69398168547107,0.221159007014709,21.2244653692032,5.67681662037921e-100,1.9435355811225502e-97,up
