gene_id,baseMean_salt,log2FoldChange_salt,lfcSE_salt,stat_salt,pvalue_salt,padj_salt,regulation_salt,baseMean_heat,log2FoldChange_heat,lfcSE_heat,stat_heat,pvalue_heat,padj_heat,regulation_heat
AT2G42365,,,,,,,,92.231944366462,-2.07602150952171,0.408042353548805,-5.08775986479405,3.62317733309367e-07,2.81234403987183e-06,down
AT3G30730,,,,,,,,28.6287224775057,-3.9724469759915,0.781128080182329,-5.08552576302757,3.66609060584401e-07,2.84226206080228e-06,down
AT4G38010,,,,,,,,166.872206989666,-1.43432958753621,0.282048668304694,-5.08539748178041,3.66856950401819e-07,2.84326047501358e-06,down
AT2G22795,,,,,,,,2507.43406667583,1.05001776323132,0.206562646471229,5.08328965168237,3.70953348529741e-07,2.87127995549722e-06,up
AT2G21590,,,,,,,,446.538501291986,-1.01881983707152,0.200486376839103,-5.08174097978315,3.73991163338183e-07,2.89291738821962e-06,down
AT2G44860,,,,,,,,4538.50490973892,-1.08197600677518,0.213175599626647,-5.07551524972905,3.8644735963594e-07,2.98539965109046e-06,down
AT3G24000,,,,,,,,356.722492428472,-1.08565327742289,0.214074519502612,-5.07138019015683,3.9494087252653e-07,3.04805482317517e-06,down
AT3G47675,,,,,,,,103.466654908687,1.73395210029397,0.342053819140122,5.06923765579608,3.99412252379971e-07,3.07858245933558e-06,up
AT1G57980,,,,,,,,61.068103630474,2.20384352592351,0.435035082002207,5.06589840014864,4.06478684733957e-07,3.12900763730548e-06,up
AT1G07550,,,,,,,,26.8847038231348,4.72138844212334,0.933279402547083,5.05892279336482,4.21631524080016e-07,3.23938400750372e-06,up
AT1G75670,,,,,,,,524.491152044465,-1.12705788559969,0.222926894865525,-5.05572863372792,4.28750628938401e-07,3.2887873597007e-06,down
AT4G35290,,,,,,,,232.201593331136,-1.33651290932169,0.264592221135482,-5.05121769485938,4.39002393110805e-07,3.36202313954059e-06,down
AT4G29260,,,,,,,,548.148254510459,1.07154991582878,0.212155097120461,5.05078562981854,4.39996641072423e-07,3.36855670912117e-06,up
AT5G26290,,,,,,,,236.904159380368,1.308590882725,0.25928893510183,5.04684429442034,4.4916710975568e-07,3.43216007585718e-06,up
AT1G24020,,,,,,,,11221.3092400573,-1.05288474123191,0.208654333204715,-5.04607177363965,4.50986050092659e-07,3.4449561605638e-06,down
AT2G03980,,,,,,,,243.596322216647,1.25585243278701,0.24891372429017,5.04533221849593,4.52734026911269e-07,3.45720216135602e-06,up
AT1G70430,,,,,,,,216.623582911124,-1.33798485509537,0.265225185036743,-5.04471268409149,4.54203357309649e-07,3.46731318910734e-06,down
AT3G54380,,,,,,,,450.171002776469,-1.0607576665958,0.210395954502186,-5.0417208311141,4.61364027700616e-07,3.51747706970342e-06,down
AT1G14642,,,,,,,,38.9014707015706,-2.88515362607444,0.572292678400257,-5.0413953121668,4.62149657814022e-07,3.52121751729285e-06,down
AT5G09295,,,,,,,,101.753737551097,-1.87762120669657,0.372555774700079,-5.03983922463186,4.6592309054236e-07,3.54770337937374e-06,down
AT2G43900,,,,,,,,814.503010099124,-1.07779029395176,0.213874623025633,-5.03935566877694,4.67101728833919e-07,3.55441038221054e-06,down
AT4G36930,,,,,,,,388.952771722034,-1.04935999802039,0.208309959461901,-5.03749316994283,4.71668385985005e-07,3.58687353993248e-06,down
AT4G00970,,,,,,,,71.8474353114517,2.04886945800165,0.40682981687909,5.03618312374231,4.7490625076294e-07,3.61034621400068e-06,up
AT5G15760,,,,,,,,137.341352728454,1.52182192873392,0.302226945646748,5.03536150781431,4.76947855732456e-07,3.62125390082362e-06,up
ATMG09960,,,,,,,,21.6827106327398,-7.91032076080785,1.57094664100934,-5.03538475102213,4.76889983315364e-07,3.62125390082362e-06,down
AT5G43980,,,,,,,,116.814905106894,-1.60926394080673,0.319634549830352,-5.03469960197,4.78598756969739e-07,3.6314783622456e-06,down
AT2G21730,,,,,,,,40.1736010512106,-3.21583352994598,0.638904589162601,-5.03335487722963,4.81969709158056e-07,3.65589416184047e-06,down
AT1G09380,,,,,,,,45.1972816995203,-2.61336266261093,0.519451707083253,-5.03100216434957,4.87922639315972e-07,3.69869841953368e-06,down
AT2G47460,,,,,,,,506.232184357079,-1.04151755777556,0.20708015982488,-5.02953812019621,4.91662749598211e-07,3.71996243919458e-06,down
